0.01324462890625,2020-04-23T12:45:51.761234,3.7765714989049100,,0.01318359375,0.028564453125,0.9600830078125,-0.00032470703125000000,-0.000858154296875,-0.0012060546875000000,-2048.0,-2048.0,-2048.0
0.024200439453125,2020-04-23T12:45:51.776237,3.7700788837718300,,0.014404296875,0.0291748046875,0.9637451171875,-0.000255126953125,-0.000718994140625,-0.00106689453125,-2048.0,-2048.0,-2048.0
0.035186767578125,2020-04-23T12:45:51.783239,3.7655212739420700,,0.0155029296875,0.028076171875,0.9625244140625,-2.3193359375E-05,-0.0007885742187500000,-0.000997314453125,-2048.0,-2048.0,-2048.0
0.046142578125,2020-04-23T12:45:51.799243,3.7618291236060300,,0.01611328125,0.028564453125,0.9627685546875,0.0,-0.0007421875,-0.001275634765625,-2048.0,-2048.0,-2048.0
0.05712890625,2020-04-23T12:45:51.806247,3.7601740217312600,,0.01318359375,0.02880859375,0.9617919921875,0.0,-0.00051025390625,-0.001275634765625,-2048.0,-2048.0,-2048.0
0.068084716796875,2020-04-23T12:45:51.821252,3.7587225293351700,,0.0142822265625,0.0274658203125,0.9630126953125,-0.00016235351562500000,-0.00051025390625,-0.000997314453125,-2048.0,-2048.0,-2048.0
0.079071044921875,2020-04-23T12:45:51.828253,3.758467898277520,,0.0145263671875,0.025390625,0.9615478515625,-0.00032470703125000000,-0.000904541015625,-0.00106689453125,-2048.0,-2048.0,-2048.0
0.09002685546875,2020-04-23T12:45:51.843253,3.758850321701190,,0.011474609375,0.0284423828125,0.9613037109375,0.00016235351562500000,-0.000626220703125,-0.001368408203125,-2048.0,-2048.0,-2048.0
0.10101318359375,2020-04-23T12:45:51.851255,3.759079203550770,,0.0146484375,0.028076171875,0.96337890625,-2.3193359375E-05,-0.0008349609375,-0.001043701171875,-2048.0,-2048.0,-2048.0
0.112060546875,2020-04-23T12:45:51.866258,3.7597410535658000,,0.015380859375,0.0281982421875,0.9617919921875,6.9580078125E-05,-0.0007421875,-0.00125244140625,-2048.0,-2048.0,-2048.0
0.122955322265625,2020-04-23T12:45:51.874261,3.7602250433102300,,0.0135498046875,0.028564453125,0.9615478515625,9.27734375E-05,-0.000950927734375,-0.0012060546875000000,-2048.0,-2048.0,-2048.0
0.133941650390625,2020-04-23T12:45:51.881262,3.7598173475156600,,0.0146484375,0.0286865234375,0.9632568359375,0.00013916015625000000,-0.001090087890625,-0.001136474609375,-2048.0,-2048.0,-2048.0
0.1448974609375,2020-04-23T12:45:51.896265,3.7599451398816800,,0.01611328125,0.029052734375,0.9635009765625,-0.00016235351562500000,-0.000811767578125,-0.001322021484375,-2048.0,-2048.0,-2048.0
0.1558837890625,2020-04-23T12:45:51.903267,3.759359106979320,,0.0147705078125,0.0272216796875,0.96337890625,-0.000208740234375,-0.000626220703125,-0.001322021484375,-2048.0,-2048.0,-2048.0
0.166839599609375,2020-04-23T12:45:51.918270,3.7588755940720800,,0.015625,0.026611328125,0.9627685546875,-9.27734375E-05,-0.0006030273437500000,-0.001275634765625,-2048.0,-2048.0,-2048.0
0.177825927734375,2020-04-23T12:45:51.926272,3.7571952198264100,,0.0133056640625,0.029541015625,0.9637451171875,0.00016235351562500000,-0.000811767578125,-0.001229248046875,-2048.0,-2048.0,-2048.0
0.18878173828125,2020-04-23T12:45:51.941275,3.75441955056307,,0.015380859375,0.026611328125,0.9622802734375,0.000185546875,-0.0007885742187500000,-0.00125244140625,-2048.0,-2048.0,-2048.0
0.19976806640625,2020-04-23T12:45:51.949277,3.751491293400010,,0.0159912109375,0.027099609375,0.9644775390625,-0.000115966796875,-0.000811767578125,-0.001322021484375,-2048.0,-2048.0,-2048.0
0.21075439453125,2020-04-23T12:45:51.963280,3.7492763846681300,,0.0137939453125,0.02880859375,0.963134765625,-0.000115966796875,-0.00069580078125,-0.001136474609375,-2048.0,-2048.0,-2048.0
0.221710205078125,2020-04-23T12:45:51.971283,3.7471120206780400,,0.01611328125,0.029052734375,0.96337890625,0.0,-0.0008349609375,-0.001229248046875,-2048.0,-2048.0,-2048.0
0.232696533203125,2020-04-23T12:45:51.986285,3.746220811976240,,0.0164794921875,0.026123046875,0.9647216796875,-9.27734375E-05,-0.0006726074218750000,-0.001229248046875,-2048.0,-2048.0,-2048.0
0.24365234375,2020-04-23T12:45:51.993287,3.7493526786179900,,0.01416015625,0.02783203125,0.9610595703125,-0.000185546875,-0.000626220703125,-0.0012060546875000000,-2048.0,-2048.0,-2048.0
0.2547607421875,2020-04-23T12:45:52.008291,3.7696969371853400,,0.0145263671875,0.028564453125,0.9619140625,-0.000115966796875,-0.0006494140625000000,-0.0012988281250000000,-2048.0,-2048.0,-2048.0
